Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C1qtnf3	C1qtnf3	109.94177743812	2.25834741729421	0.308409111375694	7.32257035864015	2.43265694247277e-13	5.00549574125554e-11
Pkdcc	Pkdcc	2481.97968597533	2.18079429278171	0.256123785677995	8.5146105700759	1.67151067916957e-17	6.11438606440228e-15
Nkx3-2	Nkx3-2	70.7974913808706	2.17863147255699	0.337107840662991	6.46271373656654	1.0284173328972e-10	1.33297462337172e-08
Foxd2	Foxd2	394.020746195102	2.15083669295098	0.258710034985706	8.31369642491764	9.27662742553128e-17	2.82782526021612e-14
Sema3d	Sema3d	199.359805219304	2.14535495990906	0.35731169058951	6.00415552138682	1.92330283404297e-09	1.96642782305475e-07
A730017C20Rik	A730017C20Rik	119.077254521689	2.10105359045231	0.30910539865186	6.7972076826089	1.06666281329076e-11	1.61085656601644e-09
Ndst3	Ndst3	22.3871700553592	2.08187019305296	0.359637365643054	5.78880392289173	7.08893895650673e-09	6.44701790956118e-07
Ptgs2	Ptgs2	31.756900640501	2.06507179853117	0.366496845697634	5.63462366122216	1.75441033587491e-08	1.44396742694184e-06
Cxcl13	Cxcl13	33.130649660924	2.06361912725102	0.361120910314637	5.71448251349675	1.10038362857129e-08	9.63479516484679e-07
Gpr50	Gpr50	345.008947104692	2.05667185720089	0.232282260308598	8.85419254345343	8.42917720422806e-19	3.65138647259995e-16
Ppp2r2b	Ppp2r2b	216.657930796042	2.02441199219298	0.333513627178166	6.06995285116647	1.27947808223071e-09	1.33300561465821e-07
Epyc	Epyc	9.9842943521954	2.01289913227551	0.432177608789781	4.65757385698947	3.19957652764546e-06	0.000147270557062381
Saa2	Saa2	54.0425166039587	2.00536148973595	0.320009080943943	6.26657682282221	3.69071346784766e-10	4.370707510377e-08
Lrmp	Lrmp	42.0622754490861	2.00398631987226	0.285114427064808	7.02870893101717	2.08453310348729e-12	3.39737617985191e-10
Cldn1	Cldn1	253.529387008267	1.98646197470386	0.355250664495685	5.59171923724293	2.24832170677738e-08	1.80534749342744e-06
Dnm3	Dnm3	38.5798266952765	1.98501158721618	0.296246568516802	6.70053866667355	2.0765264276036e-11	2.97232187172025e-09
Oxtr	Oxtr	39.6692266272745	1.97304695455172	0.402713345875729	4.8993830841667	9.61380372915623e-07	5.25756887659936e-05
Fat2	Fat2	25.2509618178937	1.97255730793159	0.453982957026539	4.34500299493903	1.39273762964618e-05	0.000529465453154868
Fcrl6	Fcrl6	27.1215863642648	1.96528855825898	0.396553130674472	4.95592748168789	7.19860635143858e-07	4.01130221397613e-05
Hdac9	Hdac9	90.9632989229268	1.89163849481078	0.287793598784514	6.57289982404074	4.93446588792256e-11	6.71291264306556e-09
Sdpr	Sdpr	110.210146988239	1.89028448579243	0.280129085030664	6.74790511519185	1.49994979560858e-11	2.20452442727793e-09
Adamtsl3	Adamtsl3	26.214156074279	1.8858333802161	0.415300896956618	4.54088443833315	5.60187320579997e-06	0.00024459531787977
Adamtsl1	Adamtsl1	60.3433571807951	1.8794826926403	0.31414703694663	5.98281209623378	2.19317729276933e-09	2.16178990516622e-07
BC061194	BC061194	10.0277195580846	1.86579679872298	0.457934807886209	4.07437208657571	4.61386638767114e-05	0.00153282047137137
Dnahc5	Dnahc5	10.997046399729	1.8655406307128	0.448608787249315	4.15850220445197	3.20341142037025e-05	0.00110086336932599
Insrr	Insrr	26.5369314799657	1.86174106595132	0.415328381318672	4.48257607640555	7.37473389713279e-06	0.000312070680413118
B3galt5	B3galt5	17.3688979012961	1.8560909340163	0.396420894984988	4.68212184952207	2.83920620627318e-06	0.000133531923889894
Neurod4	Neurod4	58.0941284937271	1.83176319246784	0.427562802501761	4.28419680512383	1.83400519615052e-05	0.000667910609155612
Sox9	Sox9	554.157984892859	1.82716608237812	0.253054622576319	7.22044143582897	5.18190829533844e-13	9.80452786776621e-11
Cdh15	Cdh15	87.8451787084293	1.82143259741951	0.392250278800641	4.64354697972118	3.4247807164849e-06	0.000156164308515396
Nkx3-1	Nkx3-1	1446.29874707407	1.81904978252967	0.386087193455915	4.7114999237533	2.45900189380073e-06	0.000118010583597241
Slitrk6	Slitrk6	359.353709341058	1.80354138148729	0.335770747349864	5.37134755103619	7.81504210033129e-08	5.61761607046084e-06
Itih5	Itih5	787.314026212294	1.79696915652355	0.277798273835313	6.46861167175158	9.8907410196261e-11	1.29215466606401e-08
Ankrd1	Ankrd1	16.5344177719097	1.79594062412774	0.412790155052771	4.3507351184239	1.35681878747419e-05	0.000520891789373941
Klhl14	Klhl14	55.0435091743911	1.79175145823821	0.291958839599508	6.13700020419326	8.40942779298203e-10	9.4168429183862e-08
Rem1	Rem1	12.1561477375186	1.77387208351506	0.424724912909458	4.17651997704502	2.96002757766529e-05	0.00102148876217921
Cpa5	Cpa5	37.5309333584228	1.75392783009617	0.359267188276973	4.88195940883976	1.05036880653504e-06	5.6688921063519e-05
Gdf6	Gdf6	49.2481349042306	1.73326316963478	0.387426047036366	4.47379101868204	7.6844849211943e-06	0.00032268955685658
Lrrc32	Lrrc32	180.865374102171	1.71642458966937	0.225041278500547	7.62715445408917	2.39991995381615e-14	5.64358319425252e-12
Mobp	Mobp	6.38371919333925	1.70750550759377	0.448896772416286	3.80378209984167	0.000142503541606981	0.00411535227788159
Slc1a3	Slc1a3	414.15982787612	1.70403635245049	0.32890059700503	5.18100717349696	2.20691003859881e-07	1.40262340329633e-05
Ano4	Ano4	51.0616418392456	1.70050161737244	0.303463232729713	5.60364958244227	2.09884821326776e-08	1.71035348705944e-06
Tnfaip6	Tnfaip6	156.909351264441	1.69990823298799	0.330932880813577	5.13671602776031	2.79580928536324e-07	1.7366723262779e-05
Wisp1	Wisp1	260.219703034803	1.68852650707026	0.239306342268023	7.05592042010785	1.71461937835642e-12	2.84881430664921e-10
Tnfsf4	Tnfsf4	5.97625138152902	1.68837750058545	0.458271010382186	3.68423370087799	0.000229391705762802	0.00611005965786647
Sncaip	Sncaip	582.793078160271	1.68761904111947	0.276460913645813	6.10436758984872	1.03208509961716e-09	1.11040214541164e-07
Cpa1	Cpa1	24.4060817469696	1.68195243785975	0.393341080930264	4.27606603887365	1.90224817080925e-05	0.000688195761311892
Chrna4	Chrna4	101.949284410165	1.68061595083707	0.329123643547216	5.10633612560859	3.2846520553126e-07	1.99415011995654e-05
Fez1	Fez1	235.736045570338	1.67727266747452	0.299590107211007	5.59855825377165	2.16141774690522e-08	1.7440734084219e-06
Podn	Podn	42.0450843775644	1.67607199940417	0.33133744729981	5.05850459422288	4.22557071161221e-07	2.51108734598731e-05
Epha7	Epha7	1095.10643771876	1.67303428225557	0.287429573332937	5.82067552359218	5.86102557427172e-09	5.38985150715568e-07
Abca9	Abca9	132.005744035727	1.65989849489549	0.207774946747513	7.98892513692994	1.36120319152505e-15	3.67324028453997e-13
Meox2	Meox2	487.78252932632	1.6578492361491	0.24805026284561	6.68352138445815	2.33267801302011e-11	3.31019075623483e-09
Btbd17	Btbd17	54.1970937284387	1.65148410190356	0.408635228469447	4.04146286674606	5.31187933662443e-05	0.0017383468341983
Tdo2	Tdo2	66.8507346433263	1.63532546540709	0.313116500896042	5.22273805668913	1.76296692674237e-07	1.14252750319316e-05
Il31ra	Il31ra	14.1391956467876	1.62530132823402	0.428134043149811	3.79624408345706	0.000146904864118291	0.00421289367291147
AB099516	AB099516	4.12348219645779	1.62505335188935	0.458817189942763	3.54183188317786	0.00039735863852692	0.00984576537623331
Rab3il1	Rab3il1	498.666976895702	1.62309294861018	0.206637408477938	7.85478757484259	4.0045026203345e-15	1.02997058802072e-12
2610034M16Rik	2610034M16Rik	16.1138090443439	1.62250723940436	0.436423269678509	3.7177376921253	0.000201014826473424	0.00547798811297274
Irs4	Irs4	115.405837369251	1.61547076406354	0.340799949339538	4.7402318198529	2.13473833795808e-06	0.000105209364614156
Hhip	Hhip	430.026005159723	1.61382906206329	0.27925531193035	5.77904517163061	7.51257560304257e-09	6.75762333342534e-07
Pax8	Pax8	148.259018471759	1.61140822299649	0.340333827292163	4.73478712303598	2.19285136001365e-06	0.000106794456323032
Mybpc1	Mybpc1	80.4319947352935	1.59418858668023	0.454086084369052	3.51076291821482	0.000446822706104331	0.0108336545378476
Mab21l2	Mab21l2	271.017737823327	1.58784718111088	0.356269711202675	4.45686829719742	8.3165661362259e-06	0.000343105251048658
D030025E07Rik	D030025E07Rik	57.7280133464739	1.58621312423789	0.369465460942382	4.29326497852329	1.76064670723786e-05	0.000646919764460769
Adra1a	Adra1a	92.402591649771	1.58534629635552	0.331576714042253	4.78123531965968	1.74221277633527e-06	8.87881254218415e-05
Rasgef1c	Rasgef1c	8.18352080128478	1.58399043484842	0.420984985596465	3.76258177617467	0.000168168294084877	0.00471587442748068
Igsf5	Igsf5	50.5134692382299	1.56819939468084	0.363420800267087	4.3151063272337	1.59526101457127e-05	0.000594998496996848
Adh1	Adh1	141.880815008285	1.56776240738629	0.251014086238495	6.24571485560664	4.21866182188553e-10	4.96024230357555e-08
Angptl1	Angptl1	54.5365470858816	1.55264226940683	0.358961567950784	4.32537187273405	1.52274757458519e-05	0.000574907060212082
Fam65b	Fam65b	17.9568499994644	1.51519835374207	0.371952717407277	4.07363162797645	4.62856720872296e-05	0.00153301498637402
Col3a1	Col3a1	10485.5815734447	1.51328403628758	0.285612426286718	5.29838304292978	1.16832674613073e-07	8.04678935902007e-06
Upk3b	Upk3b	122.423286917417	1.50810566655733	0.370166310747862	4.07412998635789	4.61866808699472e-05	0.00153282047137137
Pou3f2	Pou3f2	223.296729883955	1.50250006105368	0.405019654835123	3.70969666068508	0.00020750771898162	0.00561806671407311
Mc2r	Mc2r	19.9047273639102	1.49833445784294	0.44337365527778	3.3793944227566	0.000726457035654835	0.0160297711312523
Olig2	Olig2	112.965286596098	1.49036713244794	0.328400612326845	4.53825929826414	5.67204894921967e-06	0.000245704204613434
Ptx3	Ptx3	115.095585612784	1.48773498639104	0.335598920693328	4.43307440714488	9.28987873827379e-06	0.000378194907543802
Pax9	Pax9	146.715190517643	1.47969054280491	0.449579276874243	3.29127835493809	0.000997331745358428	0.0208074497596262
Ndst4	Ndst4	7.10196627770483	1.47442130201437	0.444564315797755	3.31655342010204	0.000911351626811275	0.0193035181493658
A430088P11Rik	A430088P11Rik	3.04294232747489	1.45517582811768	0.457756642819308	3.17892891549383	0.00147820337598308	0.028967506871497
Itga9	Itga9	2552.92627716783	1.44983886389874	0.22691846796456	6.38925018709881	1.66701127029015e-10	2.06320846016888e-08
Myt1	Myt1	22.2882046845526	1.44776440192689	0.450344589588717	3.21479248423764	0.00130538852982302	0.0260460613205051
Nkx2-2	Nkx2-2	7.40202107379806	1.44562161835016	0.449578770316814	3.21550240757908	0.00130216402534453	0.0260132548800926
Prrt4	Prrt4	282.871668139895	1.44501834430116	0.276214353627454	5.23151069205527	1.68130308334303e-07	1.09391027885018e-05
Sh3bgr	Sh3bgr	291.823187961808	1.44435110160116	0.176890976725046	8.16520507909352	3.20889592915435e-16	9.26695366487889e-14
Nhlh1	Nhlh1	40.9023028228591	1.44180566072744	0.401740003289479	3.58890239687813	0.000332073127422849	0.0085144170568653
Zfp185	Zfp185	174.780411495079	1.44160685091042	0.176025046943937	8.18978251072166	2.61698648200734e-16	7.83240263278597e-14
Lmod1	Lmod1	24.5666740415212	1.44100290175465	0.315168329167088	4.57216911852426	4.82701091696531e-06	0.000214170961466754
Nr2f1	Nr2f1	1167.87216329414	1.43780755237746	0.277746874013983	5.17668311293065	2.25865364164868e-07	1.42998836904534e-05
Krt80	Krt80	1.28993951931999	1.43489246859238	0.423176387081796	3.39076685844249	0.000696973637823149	0.0155038960164958
Vit	Vit	13.7284231712192	1.42087596422818	0.445535969113551	3.18913861669842	0.00142697434054618	0.0280973978704912
Nefm	Nefm	123.919647000661	1.4162396172178	0.291074946633791	4.86554969294423	1.14139127321084e-06	6.10014342478039e-05
2610017I09Rik	2610017I09Rik	40.5766166603491	1.41508947013354	0.415344640525505	3.40702475020055	0.000656751713306308	0.0147285966658517
Postn	Postn	1341.49846401324	1.40423501489574	0.393409069826836	3.56940173116453	0.000357797397410233	0.00903328674657952
Adamts2	Adamts2	108.736045298301	1.40398599631806	0.297020636114456	4.72689714319054	2.27976670501102e-06	0.000110699822215889
Pax2	Pax2	152.392663339958	1.39644842135462	0.377178795906211	3.7023513424171	0.000213610525463071	0.00575489829729559
Nkx2-6	Nkx2-6	4.21479949506442	1.39318180713827	0.460424545174448	3.02586345958253	0.00247924232200293	0.0447532854272042
Ror1	Ror1	253.362123961334	1.38712428292315	0.216165634207504	6.41695100152512	1.39030645564287e-10	1.73377534593464e-08
Prss23	Prss23	192.845651992351	1.38573014368316	0.206057524478514	6.72496744387346	1.75631706976751e-11	2.55847214915425e-09
Angpt4	Angpt4	46.1057145292994	1.38559751285212	0.263847334965387	5.2515122543644	1.50855494820808e-07	9.93292920098129e-06
Tmem100	Tmem100	119.988344317835	1.37026904194739	0.18469843121765	7.41895333335377	1.1804949417301e-13	2.49129836356655e-11
Myf6	Myf6	8.91848826210309	1.37009488184147	0.459320214456427	2.9828752114968	0.00285554395294945	0.0496358067682164
Ntsr1	Ntsr1	46.8920913263102	1.36416554140082	0.273684081080009	4.98445337418809	6.21372268989104e-07	3.55153087494085e-05
Srpx	Srpx	25.4574275459695	1.35985112639309	0.365641080700274	3.71908737330255	0.000199943885777054	0.0054672363850101
Pag1	Pag1	539.471039977061	1.35863248639832	0.299332105171078	4.5388799361225	5.65538237935171e-06	0.000245628626244086
Samd5	Samd5	51.8231345368917	1.3575072338212	0.377148646949519	3.59939574170844	0.000318957478804602	0.00821652434836082
BC024139	BC024139	40.7122714797627	1.35750549224245	0.378707190993386	3.58457807120477	0.000337623564249132	0.00862984703587726
Cd36	Cd36	501.119978463939	1.35580548539302	0.223183650435803	6.07484232265931	1.24109609716498e-09	1.30959505483543e-07
Kcna5	Kcna5	54.6192472191855	1.35171498286279	0.306583455088951	4.40896258563792	1.0386696546834e-05	0.000413984048080956
Pi15	Pi15	17.4313040810235	1.35097309602107	0.378286825960113	3.57129300654928	0.000355223228012146	0.00900463320583106
Agmo	Agmo	16.1524858961386	1.34952291665126	0.429382884141612	3.1429359820644	0.00167262416949589	0.0319409123597121
Prdm8	Prdm8	43.4859318501576	1.34818507234047	0.387646687501422	3.47787074108694	0.000505413582555944	0.0119192163072398
E130203B14Rik	E130203B14Rik	54.9563464538488	1.34754186711671	0.263749940883177	5.10916462238595	3.23586323880514e-07	1.97279795459154e-05
Ntrk1	Ntrk1	19.7241549214211	1.33906256283088	0.444126335437349	3.01504877325559	0.00256937934512001	0.0460724982571029
Fam162b	Fam162b	25.2352333838377	1.33098319171411	0.353120242608538	3.76920672086649	0.000163767212565725	0.0046002936621918
Grem2	Grem2	44.7493049575961	1.3282720014046	0.376583027696853	3.52716905360337	0.000420028487178254	0.0103195357125989
Arhgap40	Arhgap40	1.78835484866873	1.32592018425025	0.443595318200832	2.98903106017444	0.00279863680281229	0.0489048412007358
Msx3	Msx3	46.5499862784591	1.32558861221419	0.380863127421924	3.48048555182315	0.000500505818162057	0.011820410721328
Stmn4	Stmn4	53.2944371480789	1.31921287869779	0.313517614492284	4.2077791413224	2.57892734731925e-05	0.000905154009898128
Gm10578	Gm10578	2.11246091653015	1.31622378570519	0.441496061301318	2.98128092428638	0.00287045342482111	0.0497374040273477
Sorcs1	Sorcs1	25.0877048843215	1.30498322170217	0.368893007894352	3.53756561868992	0.000403833826666522	0.00995136021071501
Myl7	Myl7	52.0843934031064	1.29590673098591	0.41203848640735	3.14511089069663	0.00166023886499734	0.0317781301822339
Nkx6-1	Nkx6-1	92.3565597387468	1.29490413335416	0.324056132951299	3.99592540206225	6.44420254011005e-05	0.00205976734005343
Sdk1	Sdk1	163.231813080472	1.28498431401762	0.226920553391575	5.66270571269162	1.49004579844715e-08	1.27086237762894e-06
Lrrtm1	Lrrtm1	22.5903464314579	1.28382278328083	0.376478679025638	3.41008098148741	0.000649435928686212	0.0146043235274641
Ibsp	Ibsp	31.5566548054991	1.28042403633069	0.297181172172525	4.30856378609124	1.64318088998068e-05	0.000609198212386755
Sox2ot	Sox2ot	36.7993664871402	1.27462742273142	0.386188124609209	3.3005350022641	0.000965006754386689	0.0202614492142338
Tagln	Tagln	1020.58060506869	1.27343339751091	0.243160179660435	5.23701454444234	1.63194836756207e-07	1.07025904694977e-05
Eya2	Eya2	197.837020928669	1.27134244370163	0.240364824490172	5.28922002792304	1.22839051201932e-07	8.35559347865704e-06
Sowahb	Sowahb	65.5448080279452	1.27128485514655	0.318634699929201	3.98978785244992	6.61324182107371e-05	0.00210155547522576
Gm12830	Gm12830	7.86209895880861	1.26265705026549	0.423467477828365	2.98170961496422	0.00286643742107757	0.0497201542553824
Rxfp3	Rxfp3	100.701318630136	1.25241181046783	0.287369067893453	4.358199786945	1.31136648674164e-05	0.000506723092447279
Sec16b	Sec16b	45.5589990240262	1.24620672315226	0.324436211821194	3.84114558654471	0.000122461452841156	0.00365188038988817
Asb4	Asb4	1821.05996711138	1.22826153424055	0.274783176498255	4.4699298912441	7.8245241046151e-06	0.00032773407451926
Crym	Crym	64.1069183566948	1.22200779532519	0.369009295644639	3.31159081830285	0.000927671234722735	0.0195774310189371
Tgfb3	Tgfb3	258.217676971186	1.22059768107287	0.178705142576354	6.83023254661712	8.47770938628474e-12	1.29214420562623e-09
Ppp1r3d	Ppp1r3d	34.1505901314134	1.2186863849452	0.287930686704595	4.2325686049418	2.31037404162819e-05	0.000824468274459276
Gm11627	Gm11627	18.3355373830976	1.21843609966581	0.340021260560543	3.58341151273058	0.000339135685100427	0.00865505815881881
Ednrb	Ednrb	217.523135309453	1.21676399909664	0.247069490126336	4.92478451497374	8.44533676516962e-07	4.63395628304857e-05
Cpz	Cpz	32.587307098349	1.21485615571086	0.303759832993247	3.99939697009863	6.35040857355441e-05	0.00203770127737386
Bai3	Bai3	67.180852244055	1.20994996009843	0.313143259128757	3.86388633580939	0.000111597165918969	0.00336447060108451
Pou3f3	Pou3f3	148.347511059169	1.20901041538968	0.327465790964677	3.69202050641098	0.000222479521417302	0.00598404477459185
Nos1	Nos1	17.6901876576492	1.20029008720261	0.360753858351	3.32717186363333	0.000877322466681904	0.0188079597475432
Cttnbp2	Cttnbp2	420.420038035154	1.20024706116223	0.223983994580201	5.35862869760754	8.38559921580309e-08	5.92426389233196e-06
Nefl	Nefl	159.418283914473	1.19839475628959	0.21178494332156	5.65854558635941	1.52661168873409e-08	1.29533788702329e-06
E030013I19Rik	E030013I19Rik	12.1381935155849	1.1981588837982	0.383551273047808	3.12385583882251	0.00178497887599133	0.0337607792218743
Ppargc1b	Ppargc1b	54.0050474961219	1.19723266633288	0.320064416819835	3.74059909011007	0.000183582151179055	0.0050960300009417
Neurog2	Neurog2	81.2053708042826	1.19022517713072	0.327575631567475	3.63343625847687	0.000279671560889661	0.00729583766054629
Edaradd	Edaradd	55.8322452502858	1.18872769369102	0.27997767274192	4.24579460943936	2.17820094772523e-05	0.000781162653605773
Cysltr1	Cysltr1	95.9780997269823	1.18583335180721	0.242381422477329	4.89242673669894	9.9600196790534e-07	5.41095326524416e-05
Ahnak	Ahnak	1344.38362276326	1.18099782645725	0.264606397305964	4.46322476886931	8.07352835081677e-06	0.000334756549578828
Cdon	Cdon	1733.62797733165	1.177667637333	0.165960241901392	7.09608291624891	1.28342494939104e-12	2.18303738026562e-10
Tdrd7	Tdrd7	218.022907395968	1.17614727561099	0.22817984691605	5.15447482109895	2.54342731063877e-07	1.59191471332414e-05
Gpx6	Gpx6	61.5455891502196	1.1759532746174	0.381487575783576	3.08254671781115	0.0020523751233302	0.0378321913831337
Kynu	Kynu	21.2629636645221	1.17117405349551	0.374796698768016	3.12482489132175	0.00177910933508293	0.0337007120423477
Dkk2	Dkk2	77.6196945874153	1.16588731049519	0.286005220904327	4.07645464236192	4.57275703024561e-05	0.00152372780313508
Wnt2b	Wnt2b	89.2849348638658	1.16238834510333	0.269537336135431	4.31253184352641	1.61395628243867e-05	0.000599714094023092
Tnni2	Tnni2	36.0848563675952	1.1577190021252	0.305384668344704	3.79101874498305	0.000150030629213127	0.00428107692880595
Fst	Fst	903.294131652615	1.14761359296982	0.285695864676368	4.01690655995256	5.89670911710568e-05	0.00191451141571354
Fzd4	Fzd4	688.248940451219	1.14712104418022	0.203031756685839	5.64995872027655	1.60486371066019e-08	1.34783987454986e-06
Fgfr3	Fgfr3	426.794640080047	1.1432736465615	0.245476741870415	4.65736035866494	3.20289529362326e-06	0.000147270557062381
Lbh	Lbh	740.089331871459	1.14096161100212	0.261327295335213	4.36602540709944	1.26527768790114e-05	0.000493309126698173
Stard8	Stard8	859.956401139291	1.13849461784832	0.222983498451345	5.10573484475462	3.29511471130659e-07	1.99415011995654e-05
Tgfbi	Tgfbi	1000.39336296162	1.13628193995122	0.213122193413834	5.33159837438809	9.73520593384532e-08	6.76165505810244e-06
Foxd1	Foxd1	1109.39412017224	1.13548946068366	0.234906137345684	4.83380074064518	1.33950666719337e-06	7.0446067887125e-05
Wnt2	Wnt2	435.08534281349	1.13065370597966	0.329574370810616	3.43064815142854	0.000602141064244448	0.0136715090462453
Plcg2	Plcg2	288.599152268147	1.12970346650056	0.188292179356566	5.99973652841554	1.97637946696256e-09	2.0032515359711e-07
Ptprv	Ptprv	66.3413300992848	1.12849801824368	0.302109227817044	3.73539738060266	0.000187418996396344	0.00517634916053727
Bmper	Bmper	77.2090709098327	1.10870735497887	0.249004134711533	4.45256604378591	8.48501296414644e-06	0.000349179496007036
Bmp5	Bmp5	491.744901713653	1.1073861295385	0.228793096721134	4.84012037691958	1.29760505072924e-06	6.84611433976091e-05
Col1a2	Col1a2	3854.86132968813	1.10733319575329	0.216701023963209	5.10995829877246	3.22229927815635e-07	1.97183153969263e-05
Ccdc42	Ccdc42	74.911595858351	1.1018352733181	0.24033803781982	4.58452304642739	4.55023899695904e-06	0.000202436443591737
A830082K12Rik	A830082K12Rik	87.9301585279558	1.09729170583207	0.260346575589755	4.21473454508248	2.50072148410578e-05	0.000881464161667351
Tmem200b	Tmem200b	251.013896743611	1.0969110409008	0.316613212133666	3.46451442600479	0.000531189648613867	0.0124592688839989
Col12a1	Col12a1	128.238183182444	1.09657979791873	0.318646950490493	3.44136291350274	0.000578791670223699	0.0133251603965767
Lrrn1	Lrrn1	663.530064769456	1.09526100465467	0.252046909753774	4.3454649204969	1.38980982268138e-05	0.000529465453154868
Camk2a	Camk2a	282.78839875066	1.09485274685487	0.236949120283095	4.62062380964653	3.82587947429214e-06	0.00017207049733968
Tmem215	Tmem215	22.3809466107442	1.09277062383632	0.347521639100079	3.14446785721342	0.00166389188963957	0.0318110620155134
Il1rap	Il1rap	307.653813515205	1.08376108824916	0.291192963567302	3.72179696573842	0.000197810050164643	0.00542953298666829
Hapln3	Hapln3	263.109789400308	1.08342635762147	0.263442548137692	4.11257166042593	3.9127595886537e-05	0.00131983474567272
Ak5	Ak5	37.0617825547474	1.08235211409368	0.296333934621927	3.65247441361913	0.000259725482005544	0.00684054585486921
Ndrg1	Ndrg1	239.293071574229	1.08067398396086	0.199127608590869	5.42704244583797	5.72955065807313e-08	4.24838438660098e-06
Thsd7a	Thsd7a	122.794634328584	1.07571474323483	0.25960239575363	4.14370114001456	3.41745054451289e-05	0.00116710899197566
Atf3	Atf3	363.113542898806	1.06307663721409	0.274482269840453	3.87302479621734	0.000107492886412751	0.0032586379433523
Ankrd33b	Ankrd33b	42.7809954466434	1.06155011634975	0.250673223617887	4.23479660503315	2.2875866410738e-05	0.000818607906493823
Arhgdib	Arhgdib	93.3016019735828	1.0530593026564	0.227966791157079	4.61935397393383	3.84936676429913e-06	0.000172655112553482
Dock5	Dock5	1049.12927709148	1.05198748837042	0.202246674591268	5.20150697407731	1.97679053056447e-07	1.27109175482898e-05
Cdkl1	Cdkl1	30.4111019932208	1.05191195181294	0.332747425508596	3.16129253353385	0.00157070665823	0.0304181203542636
Wnt9a	Wnt9a	49.1085768229359	1.04762428728978	0.276781063273565	3.78502876930683	0.000153690797923551	0.00436190383555099
St6galnac5	St6galnac5	30.8274458202371	1.04604203323607	0.304209495147087	3.43855813156097	0.000584820959118336	0.0133993331376336
Aff3	Aff3	975.688934600167	1.04579427196368	0.148886360897108	7.02411064158127	2.15434046764105e-12	3.44297072212033e-10
Pde11a	Pde11a	36.9844037288102	1.04215743658883	0.272509740397329	3.82429426217694	0.000131147206188611	0.00384130633642479
Cryab	Cryab	23.0085093609632	1.03953774253091	0.296567515603639	3.50523131441086	0.000456210724609085	0.0109790712540792
Sepp1	Sepp1	2287.98468161302	1.03876470235711	0.267041793400329	3.88989561944664	0.000100287349470575	0.00305709270302803
Chl1	Chl1	32.0500811340764	1.0387302103605	0.328143369863454	3.16547675728671	0.00154829031070368	0.0300902087420228
Thbs1	Thbs1	449.354257828297	1.03466477248551	0.265723820633571	3.89375995730657	9.87023226771633e-05	0.00301435794728903
Cav1	Cav1	35.4140175877124	1.03291542556854	0.301036022748765	3.43120207388128	0.000600912790258206	0.0136624660779563
A430110N23Rik	A430110N23Rik	299.208254852155	1.03262898134325	0.192510460719028	5.36401490852174	8.13921816041393e-08	5.79998572028457e-06
Dusp23	Dusp23	122.111614237884	1.02882150142843	0.268013197510142	3.83869716486444	0.000123688870967098	0.00368181284808211
Mme	Mme	151.966919185439	1.02830771894323	0.245129679704606	4.19495395328053	2.72927027230636e-05	0.000953853884340446
Brsk2	Brsk2	78.0723408773271	1.02767020250182	0.254243405177249	4.04207220944576	5.29809107684682e-05	0.00173728839075648
Loxl1	Loxl1	122.345037792358	1.02382537061749	0.340906756875402	3.00324164883503	0.00267120238233834	0.0473311759049208
