Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Barx1	Barx1	124.288022821198	3.5891316993027	0.397722931929793	9.02420104842298	1.81011349264717e-19	2.4327372634768e-17
Lbx1	Lbx1	15.4874809077852	3.58588939229477	0.436934410492456	8.20692833108113	2.26918923959001e-16	2.20725667139347e-14
Dcx	Dcx	84.0396148766997	3.55270673072779	0.370256689492425	9.5952533243845	8.37112088116217e-22	1.44358852032964e-19
Cxcl13	Cxcl13	33.130649660924	3.55268289377734	0.351593416805378	10.1045205170719	5.27529879888735e-24	1.10567750777632e-21
Sec1	Sec1	35.8991113402297	3.52217106036477	0.355391718044372	9.91067287596446	3.7411798352975e-23	7.48491047502816e-21
Stk32a	Stk32a	24.8565311299989	3.46808628022636	0.39808518829931	8.71191991604269	2.98770735346137e-18	3.55416051790817e-16
Myog	Myog	46.5376986598497	3.46034028720594	0.461904257402588	7.49146653608339	6.81082505536845e-14	4.89434228264559e-12
Gata4	Gata4	127.961278361384	3.44189652263809	0.378599263723755	9.09113369314282	9.80116660709048e-20	1.35873495499555e-17
Pax1	Pax1	812.836885185843	3.43512020667077	0.420913609178484	8.16110510984725	3.31973119771951e-16	3.15930743065133e-14
Alcam	Alcam	465.180034066635	3.40424235996059	0.263459580544863	12.9213079020328	3.41290282530349e-38	1.93830861749333e-35
Gdf6	Gdf6	49.2481349042306	3.34573021754809	0.381561524509154	8.76852093997707	1.81028511865308e-18	2.21332498604209e-16
Hic1	Hic1	26.8199789843833	3.34466492958181	0.421116946149638	7.94236603433511	1.98360545629063e-15	1.67900757997369e-13
Pappa2	Pappa2	44.5607446980567	3.32625666018244	0.392947342780823	8.46489159754353	2.56391048543272e-17	2.76933791451095e-15
A730017C20Rik	A730017C20Rik	119.077254521689	3.2995957457048	0.30522295486367	10.8104442772942	3.07178744658797e-27	8.1942257249436e-25
En1	En1	47.2588531257812	3.20732863301631	0.424432940147942	7.55673824915276	4.13302505362291e-14	3.07029700818924e-12
Enpep	Enpep	5.66463510823712	3.19813894501667	0.442677726843814	7.22453096481414	5.02834284642037e-13	3.11721845612947e-11
Sphkap	Sphkap	23.4759910551446	3.19508754312399	0.410986590418587	7.774189274326	7.59321326027097e-15	6.132390489006e-13
Alpk2	Alpk2	11.756190056243	3.18040981785968	0.410961046234927	7.73895688410717	1.00235763284851e-14	7.98529795652978e-13
Cdh15	Cdh15	87.8451787084293	3.17887841172508	0.389686534144945	8.15752696895265	3.41953730367991e-16	3.21948522826677e-14
Saa1	Saa1	53.181445407373	3.16468103069074	0.286778664838478	11.0352736054238	2.58264238546137e-28	7.45409866203816e-26
Ttn	Ttn	49.312617132475	3.13408439850457	0.372174467854219	8.42100861075776	3.73256831967237e-17	3.88849691338176e-15
Chrna4	Chrna4	101.949284410165	3.12664007864839	0.323159190130737	9.67523181805067	3.84219888288932e-22	7.1963567587393e-20
Irs4	Irs4	115.405837369251	3.11983944486136	0.335185910188455	9.30778815585435	1.30522010571077e-20	1.98100906733999e-18
Tbx5	Tbx5	308.741544980809	3.08591668611002	0.462798997266932	6.66794159955825	2.5941596325604e-11	1.26167885333863e-09
Epyc	Epyc	9.9842943521954	3.08444994923968	0.420454034009633	7.33599799203976	2.20075319885164e-13	1.42975870180745e-11
Ebf3	Ebf3	672.724885049924	3.08204572996808	0.283332934068273	10.8778237874226	1.47031278468193e-27	3.98251182878617e-25
Ankrd2	Ankrd2	8.69091018223726	3.07542319098873	0.452627666241385	6.79459834288746	1.0861470510461e-11	5.593020439146e-10
C130021I20Rik	C130021I20Rik	288.737757233092	3.06078013726991	0.42300148750767	7.23586140394934	4.62583543101703e-13	2.89830813517743e-11
Saa2	Saa2	54.0425166039587	3.04953278496563	0.313614415649682	9.72382847468357	2.38636462094484e-22	4.51767048562955e-20
Unc45b	Unc45b	11.9084023643914	3.04488892791539	0.432297863679669	7.04349751349138	1.87473348175693e-12	1.07164148311079e-10
Lamc3	Lamc3	54.5942127219277	3.02113490249542	0.357444013500075	8.45205063839957	2.86230396742443e-17	2.99962640776634e-15
Col12a1	Col12a1	128.238183182444	3.01920135412361	0.312837896113386	9.65100901020421	4.86744151478061e-22	8.65617932416439e-20
Hs3st2	Hs3st2	4.61930301932286	2.99919363338611	0.454821944301885	6.5942148811435	4.27512141207022e-11	2.01790315230317e-09
AI646519	AI646519	26.0590918615472	2.98381843418521	0.42417150085691	7.03446230630136	2.00030866617801e-12	1.13972279536343e-10
Sec16b	Sec16b	45.5589990240262	2.96814164438997	0.311218602407853	9.5371601229036	1.46797080413364e-21	2.46143752167399e-19
D030025E07Rik	D030025E07Rik	57.7280133464739	2.95958899358243	0.36436277427721	8.1226437016059	4.56136925783884e-16	4.16100866080366e-14
Nkx2-5	Nkx2-5	4.65904469036858	2.92976289256737	0.450421255723367	6.50449519275512	7.79547092597869e-11	3.52820208541853e-09
Asb4	Asb4	1821.05996711138	2.92062192192622	0.274391769101711	10.6439851730524	1.85999936821933e-26	4.61227448969993e-24
Mc2r	Mc2r	19.9047273639102	2.89758981301042	0.437204874812231	6.62753317710575	3.41342934382137e-11	1.62864056984604e-09
Ptgs2	Ptgs2	31.756900640501	2.88869744676373	0.361159614841357	7.99839552390877	1.26050910102376e-15	1.08786878591296e-13
Sod3	Sod3	16.5449157263718	2.86161233334834	0.38067697591397	7.51716682228517	5.59759751991086e-14	4.05560913315023e-12
Hdac9	Hdac9	90.9632989229268	2.85566043760915	0.283691711110672	10.0660693484101	7.80346426914409e-24	1.61632696379472e-21
Dpt	Dpt	11.5429458159283	2.84102806596875	0.423831550288581	6.70320098641625	2.03902699207732e-11	1.00840194445262e-09
Shox2	Shox2	33.3506317401753	2.83223011634134	0.453191377128471	6.24952340065918	4.11707057097359e-10	1.67789686279076e-08
3110047P20Rik	3110047P20Rik	4.71369891813599	2.82104679721673	0.456004403142053	6.18644639783868	6.15355951400775e-10	2.40754597341379e-08
Myf5	Myf5	81.0759053028179	2.81795226582826	0.33840114895345	8.32725383629209	8.27392117710054e-17	8.37264147260615e-15
Cpa4	Cpa4	27.9251308635136	2.81466222854292	0.337879555190183	8.33037153419545	8.05890410658014e-17	8.24913172677034e-15
Ntn5	Ntn5	13.4076913309941	2.80481306067391	0.437279000515463	6.4142413822013	1.41525817591192e-10	6.10711653066306e-09
Zic1	Zic1	550.262461065429	2.80283052114992	0.462835411401365	6.05578236259746	1.39736824520009e-09	5.12543027604015e-08
5930403L14Rik	5930403L14Rik	64.5798713522383	2.80155361871163	0.35937871442945	7.79554688752053	6.41301189324747e-15	5.25151104151233e-13
Agmo	Agmo	16.1524858961386	2.7962332973494	0.416300546063623	6.71686194935246	1.85679725744624e-11	9.2608420721242e-10
Ano4	Ano4	51.0616418392456	2.7954597049446	0.296759421712082	9.41995266339605	4.51291434652803e-21	7.35688610971968e-19
Flrt2	Flrt2	814.836285268152	2.79492298585416	0.289209391387464	9.66401185122549	4.28737393230271e-22	7.93627492242693e-20
Sfrp5	Sfrp5	15.3000406092149	2.77923266445631	0.385863174813532	7.20263773758501	5.90587325989925e-13	3.61037516020091e-11
Upk3b	Upk3b	122.423286917417	2.73320806143682	0.368218957317382	7.42277931953668	1.14687781785383e-13	7.98100034036941e-12
Apod	Apod	22.8296387467615	2.72453468490447	0.390834784294226	6.97106499828172	3.14550590977522e-12	1.75808816023818e-10
Hgf	Hgf	125.865561925042	2.72447023377842	0.326345819328572	8.34841469513467	6.91852868499913e-17	7.16515388400557e-15
Cps1	Cps1	8.44478702296905	2.72321972106976	0.450413916337212	6.04603814912095	1.48450959688148e-09	5.41123725935722e-08
Nrxn1	Nrxn1	15.371875300758	2.71714702634504	0.375765375983169	7.23096698102046	4.79566952140999e-13	2.98348260049273e-11
Ccdc3	Ccdc3	9.68988868958463	2.71258890088625	0.432513916649873	6.27168004649926	3.57172960143018e-10	1.4624156130879e-08
Myt1	Myt1	22.2882046845526	2.70084037283965	0.443443983269965	6.09060101103097	1.12487581566493e-09	4.23174436123863e-08
Pcdh10	Pcdh10	26.3896574362155	2.70012265910657	0.35230680149035	7.66412299644612	1.80057280633724e-14	1.40892821459437e-12
Ndst4	Ndst4	7.10196627770483	2.69641007616584	0.432457596284424	6.23508547273252	4.51531485633253e-10	1.81914492815997e-08
Sdpr	Sdpr	110.210146988239	2.68427539851156	0.277787300033925	9.66306018375836	4.32740197973978e-22	7.93627492242693e-20
Dnm3	Dnm3	38.5798266952765	2.67041676902644	0.291859944447047	9.14965146754129	5.71175262501005e-20	8.17570054601031e-18
Slc16a12	Slc16a12	20.2387272009707	2.66422741398535	0.358592494665499	7.42967979982567	1.08860879764974e-13	7.63587509618378e-12
Otogl	Otogl	5.76120847119645	2.65612098778955	0.45599598363469	5.8248780320781	5.71543249511874e-09	1.90219101151343e-07
Synpo	Synpo	224.684544864361	2.64467914031656	0.274008584717748	9.6518112490556	4.8295064633935e-22	8.65617932416439e-20
Tnnt2	Tnnt2	48.0979276921831	2.62998866157356	0.393355300748868	6.68603844048015	2.29292820796014e-11	1.12449286989822e-09
Sox9	Sox9	554.157984892859	2.62432033556266	0.252519791984369	10.3925332542849	2.68135142907278e-25	6.130892631202e-23
Vgll2	Vgll2	6.56261463879055	2.60429575609714	0.452602221073683	5.75404988053112	8.71304291895805e-09	2.81471254369129e-07
2810055G20Rik	2810055G20Rik	11.8628537014261	2.59621867774072	0.426338019349855	6.08957812793667	1.13208608119447e-09	4.2497883892345e-08
Tecrl	Tecrl	4.98339952846745	2.58854353850488	0.456639621873494	5.6686792264864	1.43902489707603e-08	4.49210502445401e-07
Lmx1b	Lmx1b	119.624225778649	2.58408397169927	0.365471287535296	7.07055262569624	1.54317897066296e-12	8.93723978864872e-11
Figf	Figf	77.3211732347025	2.57211194042214	0.304197187528929	8.45540999677237	2.7810840734878e-17	2.93196204777403e-15
Nr2f1	Nr2f1	1167.87216329414	2.56905650485287	0.277372817447011	9.26210624566217	2.00438601568443e-20	3.01617266599488e-18
Neurod4	Neurod4	58.0941284937271	2.56512778336506	0.426231302724588	6.01815907693324	1.76411787893705e-09	6.39075295814109e-08
Ccdc85a	Ccdc85a	22.7319143115302	2.55560308036263	0.340617099918044	7.50286195548474	6.24392997602007e-14	4.50535373597579e-12
Zic4	Zic4	45.5240951562139	2.5426366095001	0.464927135111771	5.46889268764412	4.52855813076962e-08	1.33104832137446e-06
Aox4	Aox4	14.0749942943415	2.52915167844275	0.393778318199904	6.42278043647596	1.33807428152561e-10	5.80249650259603e-09
Cpa5	Cpa5	37.5309333584228	2.5289672317717	0.354876287030551	7.12633479383191	1.03076823270851e-12	6.08983406210269e-11
D030045P18Rik	D030045P18Rik	13.5198096187693	2.52788527212712	0.398903405022103	6.33708622263339	2.34150972007099e-10	9.86234931377269e-09
Itga11	Itga11	38.4015531985572	2.5269131888957	0.3531517562857	7.15531819938458	8.34790553416069e-13	4.99908928008276e-11
Pax7	Pax7	43.2835693521175	2.52235481075157	0.341083023483184	7.3951344308871	1.41265284415538e-13	9.56583306699989e-12
Adamts16	Adamts16	10.6903810245575	2.50483949442135	0.458217198931368	5.46648947325201	4.59035672644662e-08	1.34696367543032e-06
Tnfaip6	Tnfaip6	156.909351264441	2.49867619397515	0.329875244341798	7.57460960418771	3.60209174627769e-14	2.71018920021218e-12
Dnm3os	Dnm3os	103.360786447856	2.48695059204454	0.451371902879543	5.50975941608006	3.59324473895785e-08	1.07043429566991e-06
St18	St18	12.0535555003583	2.46984806024241	0.457247879766114	5.40155169556118	6.60668933670293e-08	1.89133938962588e-06
Fam19a2	Fam19a2	15.7939534946999	2.45736114805961	0.440900368701218	5.57350667521186	2.49662082158911e-08	7.56549159808912e-07
Epha7	Epha7	1095.10643771876	2.45361014251507	0.287220152046688	8.54261139070854	1.3122210672313e-17	1.49445235029333e-15
Col5a3	Col5a3	34.7478528548229	2.44911364360356	0.447144290310261	5.47723340468954	4.32027196024314e-08	1.27408221326701e-06
Lbh	Lbh	740.089331871459	2.44351633254186	0.260537233275747	9.37876057797732	6.67527676156272e-21	1.06840838785521e-18
Fez1	Fez1	235.736045570338	2.40750699216609	0.298431527152674	8.06720059082243	7.19283213156006e-16	6.42827423899728e-14
Gm16551	Gm16551	25.944604085299	2.39388905034193	0.454102373324409	5.27169464633418	1.3516983119951e-07	3.65560683271669e-06
Tdo2	Tdo2	66.8507346433263	2.37223870021423	0.309625569814363	7.66163693016862	1.83578004834563e-14	1.42382130093274e-12
Myf6	Myf6	8.91848826210309	2.37159625390352	0.455087680897742	5.21129521507837	1.87526765951882e-07	4.94250934333657e-06
Ptx3	Ptx3	115.095585612784	2.36403541002674	0.333747506017308	7.08330509563163	1.40756312139612e-12	8.20581334943713e-11
1110032A04Rik	1110032A04Rik	3.73404830567963	2.36299368898607	0.455939230741894	5.18269438043544	2.18703244614778e-07	5.68757655049895e-06
Prdm16	Prdm16	95.7793578343814	2.36243054418966	0.276556516938673	8.54230654312707	1.3156884828778e-17	1.49445235029333e-15
Acta1	Acta1	30.1663212789299	2.35651910224925	0.406972140347455	5.79036958214721	7.02317135044264e-09	2.30260623456039e-07
Cyp2s1	Cyp2s1	16.47051019585	2.34791846387836	0.365236610914951	6.42848606550315	1.2888106494195e-10	5.63047153689325e-09
Sorcs1	Sorcs1	25.0877048843215	2.33826563188979	0.357398156694494	6.54246696042294	6.05122073433399e-11	2.77442167314282e-09
Col8a1	Col8a1	16.1225122785908	2.33819941870252	0.43580677346808	5.36522046248961	8.08504049190696e-08	2.28117344391849e-06
Slc25a21	Slc25a21	28.5495704768486	2.29554127856289	0.409633079252265	5.60389625455327	2.0958618429863e-08	6.40823468473703e-07
Epha3	Epha3	282.059446727247	2.29286872090447	0.449525705377383	5.10063983766973	3.38507172425544e-07	8.47760636945112e-06
Col3a1	Col3a1	10485.5815734447	2.27962841440506	0.285589793947012	7.98217745424062	1.43774128064187e-15	1.22878024208645e-13
2610203C20Rik	2610203C20Rik	26.9608368871566	2.27730897831837	0.441856988450638	5.15395034557156	2.55055505198901e-07	6.52690003565676e-06
Csn3	Csn3	14.1321972704926	2.27312380028375	0.436428203055061	5.20847136910849	1.90402723582432e-07	4.99587235676944e-06
Chrng	Chrng	8.00517057606768	2.26135852350747	0.462331233973523	4.8912086342775	1.00218664467747e-06	2.29746068570201e-05
Aldh1a7	Aldh1a7	22.1663939883366	2.25978492460689	0.346527040377262	6.52123690591846	6.97299466291874e-11	3.18874140351551e-09
Mobp	Mobp	6.38371919333925	2.25693740067703	0.44479795792468	5.07407320664725	3.89389137268937e-07	9.66937256806334e-06
Sox10	Sox10	45.551881224847	2.25360601201828	0.430657294660102	5.23294517464739	1.66830234426852e-07	4.43687780561805e-06
Sncaip	Sncaip	582.793078160271	2.25125305994128	0.27619186222348	8.15104776012437	3.60784586230357e-16	3.36083250009083e-14
Slco1a5	Slco1a5	6.5736767065269	2.24889416399451	0.455462632246069	4.93760410794692	7.90881883203637e-07	1.8565688580911e-05
Mab21l2	Mab21l2	271.017737823327	2.24708655399088	0.355800515769357	6.31557981059119	2.69150437790435e-10	1.12825300184248e-08
Ccl6	Ccl6	5.03080819322047	2.23933411973865	0.442248547037177	5.06351945018466	4.11586368203618e-07	1.01632392687137e-05
Myh3	Myh3	31.8118740716557	2.21903405943711	0.446384308263632	4.9711291780592	6.65640785600438e-07	1.58582837229788e-05
Smoc2	Smoc2	247.056929336807	2.21548146885482	0.216471993230902	10.2344947066277	1.38918449468624e-24	3.01950397696863e-22
Nostrin	Nostrin	20.1942793320174	2.19911920762665	0.333452879948875	6.5949923958186	4.25277659477492e-11	2.01275227762385e-09
Myh7	Myh7	7.52427039750981	2.19898452633167	0.46238971981616	4.75569510326907	1.97764757995087e-06	4.29327537516832e-05
Kcna5	Kcna5	54.6192472191855	2.19623998172096	0.301563268511403	7.28284977332348	3.26841127565088e-13	2.09887081397527e-11
E130203B14Rik	E130203B14Rik	54.9563464538488	2.19326896421094	0.257103742972849	8.5306769121699	1.45493849147224e-17	1.6315698777618e-15
Lrrc18	Lrrc18	11.1957069629699	2.18606172800898	0.422095784948707	5.17906552484202	2.23000137503582e-07	5.78223920602071e-06
Kcnq5	Kcnq5	62.4356825903854	2.18342968761509	0.287360987668098	7.59821194008753	3.00250315842282e-14	2.28840132498667e-12
Nhlh1	Nhlh1	40.9023028228591	2.18110372160112	0.397451081376539	5.48772873896091	4.07134632366362e-08	1.20268663379902e-06
Tfap2c	Tfap2c	104.014010420011	2.17945722490852	0.454289484504099	4.79750753484335	1.60652167942892e-06	3.54441362005333e-05
Klhl31	Klhl31	3.60833281851839	2.1733411488755	0.456574687369474	4.76009995516192	1.93497105999163e-06	4.20581487434725e-05
Foxp2	Foxp2	412.179732953447	2.17202896472348	0.304570156735382	7.13145696218226	9.93120080974865e-13	5.90705140055523e-11
Col6a3	Col6a3	94.2193816747748	2.171520528664	0.346002585614838	6.27602399214809	3.4734060850798e-10	1.42547290288846e-08
Nfia	Nfia	31.3722265607658	2.17002909703797	0.356738891667672	6.08296193020499	1.17982369483297e-09	4.40084236678587e-08
Fibcd1	Fibcd1	15.1831204529069	2.1561268287566	0.390378643179861	5.52316799708532	3.32941108130801e-08	9.96898154719537e-07
Mybpc3	Mybpc3	4.95156744006936	2.15034506889231	0.429563977173942	5.00587847947402	5.56078322822722e-07	1.35038826918853e-05
Mtus2	Mtus2	51.0798103687937	2.14501479994329	0.274851522307176	7.80426748936108	5.98481341392857e-15	4.92376752175824e-13
Dach2	Dach2	83.3245949460948	2.14475756847337	0.332530899708517	6.44979931294619	1.11998359788469e-10	4.96685925046798e-09
Ctnna2	Ctnna2	60.6031750824656	2.13666345498073	0.267255678663883	7.99482901790061	1.29753808308435e-15	1.11436368247722e-13
Col2a1	Col2a1	3146.79238961608	2.12715499230288	0.220236021270619	9.65852443224583	4.52332005988783e-22	8.21005906952424e-20
Mybph	Mybph	11.7069458462075	2.12623658996872	0.461300740602937	4.60921997911741	4.04182505865316e-06	8.17935310145374e-05
Onecut1	Onecut1	9.57313759171352	2.12457005889903	0.453657735664818	4.68320033336487	2.82430236510223e-06	5.92665881287125e-05
Ascl1	Ascl1	42.3403947788995	2.12365496024915	0.440161168388481	4.82472129021349	1.40199179440482e-06	3.12448956104954e-05
Phactr3	Phactr3	41.2528957986172	2.12116708316867	0.283327609813007	7.48662329297385	7.06681584926531e-14	5.05765690415305e-12
Dcn	Dcn	128.284774459311	2.11634729893061	0.314739706517528	6.72411918517419	1.76657791257911e-11	8.86107428172875e-10
Lhx2	Lhx2	242.195487104966	2.09297809543508	0.461773551899854	4.53247719975307	5.82959701165007e-06	0.000113159740889869
Stxbp5l	Stxbp5l	11.1064761604665	2.09258623188794	0.413899207906845	5.05578699333705	4.28619523784807e-07	1.05690130752875e-05
Efemp1	Efemp1	75.6592519517265	2.07707096949619	0.280042625590584	7.41698148671419	1.19819687477039e-13	8.27272712831665e-12
Fgf5	Fgf5	8.51725581782462	2.07541373193322	0.454424479727954	4.56712572609576	4.94457463300058e-06	9.73921938206178e-05
Adra1d	Adra1d	6.96442991993447	2.0706828540567	0.448963552350797	4.61214021319659	3.98543997179077e-06	8.07452890027023e-05
Meox2	Meox2	487.78252932632	2.06769521387553	0.247863172203889	8.34208323685403	7.29930431882307e-17	7.51529542907596e-15
Srpx	Srpx	25.4574275459695	2.0667155111192	0.360762953063418	5.72873543020336	1.01182055793413e-08	3.22719433749788e-07
Rarres2	Rarres2	20.888675314261	2.05588691339273	0.39088062818735	5.25962855444282	1.44346685564471e-07	3.8681396439088e-06
Ddr2	Ddr2	1139.74170441558	2.05026078693178	0.388358139656961	5.27930427502508	1.29675312255892e-07	3.52869172732184e-06
Lrrc32	Lrrc32	180.865374102171	2.04520428454515	0.224641828676156	9.10428968904771	8.68327608111352e-20	1.22302206947268e-17
Rab3il1	Rab3il1	498.666976895702	2.04205875146826	0.206347032616889	9.89623512182804	4.32241465101204e-23	8.55061037592338e-21
Diras2	Diras2	7.47911487872795	2.03956664869839	0.455014111084672	4.48242504795385	7.37995665996674e-06	0.000139711308554166
Adra1a	Adra1a	92.402591649771	2.03360765033996	0.330756488177292	6.14835301205007	7.82916332621691e-10	3.00961243496452e-08
Itm2a	Itm2a	810.622114727043	2.02725059342352	0.187820529027331	10.7935517162159	3.69237966780478e-27	9.70269200468223e-25
Abca9	Abca9	132.005744035727	2.02611858529425	0.207034189764289	9.7863960904284	1.2880524910651e-22	2.46494045192306e-20
Lama2	Lama2	45.2493698995635	2.02364054076462	0.405119231538062	4.99517273737348	5.87831281326577e-07	1.41772021082681e-05
Plxna4	Plxna4	302.641396927306	2.0197186223143	0.273359481548187	7.38850765620238	1.48485876462409e-13	9.94008494675734e-12
Gbp11	Gbp11	1.87100537213966	2.0154670080019	0.424391895722499	4.74907044247557	2.04353758983277e-06	4.41996594675623e-05
Il1rap	Il1rap	307.653813515205	2.01470199998045	0.290107403340738	6.9446762708573	3.79329168523465e-12	2.10014759151702e-10
Slc1a3	Slc1a3	414.15982787612	2.01150419723006	0.32882705646001	6.11721011915785	9.52277696786856e-10	3.62896128346956e-08
Ror1	Ror1	253.362123961334	2.00958290716727	0.214891602554497	9.35161208385346	8.63218470046039e-21	1.36917336789464e-18
Csrp3	Csrp3	2.46307467049943	2.00435911264056	0.437896990745196	4.57723883699138	4.7115343540127e-06	9.38362826207552e-05
Col25a1	Col25a1	88.0882182613027	1.98901603124751	0.332586850607017	5.98044098140767	2.22534344871096e-09	7.86734874658739e-08
Ms4a2	Ms4a2	5.55646005513502	1.9868597924463	0.446124592585943	4.45359844641056	8.44429627619062e-06	0.000157520674313375
Fam46a	Fam46a	50.8912231726095	1.9863554914555	0.299261517198689	6.63752396248362	3.18996115964437e-11	1.52615370045377e-09
Il1r1	Il1r1	21.5946043982021	1.98311853850312	0.334369789867921	5.93091421113871	3.01252591992836e-09	1.04612487862443e-07
2010300C02Rik	2010300C02Rik	13.7518607690801	1.98169502663847	0.40415896706845	4.90325636224927	9.42608356348181e-07	2.16652254854648e-05
Pou6f1	Pou6f1	22.7823137299211	1.97733329539854	0.343258690191362	5.76047555939866	8.38772755596684e-09	2.72965492329671e-07
Pax9	Pax9	146.715190517643	1.97708753791794	0.449463462566948	4.39877254232528	1.08864851040547e-05	0.000198413516296052
Sytl2	Sytl2	97.80761066761	1.97404603177301	0.341315994868563	5.78363177070911	7.31048735900864e-09	2.38791169652516e-07
Hhip	Hhip	430.026005159723	1.97099511710254	0.279089721811421	7.06222753138265	1.63854391620053e-12	9.42751770870146e-11
Sema3a	Sema3a	1403.36581961366	1.96873941831334	0.239086009968975	8.23444006016415	1.80399407773708e-16	1.77436423087369e-14
Cyp26b1	Cyp26b1	90.1215271454893	1.96445049190996	0.294138831610851	6.67865062614022	2.41152288983178e-11	1.17936866662162e-09
Nav3	Nav3	36.0852002982117	1.95459945152715	0.324923854491367	6.01556156776136	1.79264152091273e-09	6.46746856909621e-08
Il2rg	Il2rg	48.2632073455109	1.95262992440248	0.2968407596631	6.57803842915179	4.76695042120996e-11	2.22028913004822e-09
Krt23	Krt23	6.84325527052476	1.95174308283148	0.458050253451011	4.26098024862291	2.03532222086925e-05	0.000344272332043704
Cpne4	Cpne4	11.7284381807964	1.9515933421742	0.434637230105475	4.49016606722944	7.11676660490326e-06	0.000135457073346948
D930028M14Rik	D930028M14Rik	9.98470442444594	1.94979040901225	0.448362986478331	4.34868726414482	1.36954846488876e-05	0.000243312515366614
Fat2	Fat2	25.2509618178937	1.94834201072647	0.454477395049094	4.28699431908159	1.81106922972259e-05	0.00031107985227801
Myl4	Myl4	26.2998435287502	1.94629264758237	0.422562473764382	4.60592875236624	4.10628976823846e-06	8.29074973160622e-05
4833403I15Rik	4833403I15Rik	5.03112098538607	1.94557449277418	0.448264434938495	4.34023835292917	1.42328248440111e-05	0.000251337125580401
Musk	Musk	1.90693219860085	1.94242727175538	0.435103891669541	4.46428383874497	8.03370076056512e-06	0.00015062975036263
5031414D18Rik	5031414D18Rik	6.3831392986808	1.9421719743044	0.442430982014232	4.38977389300897	1.13468580509562e-05	0.000205739220231859
Chrm3	Chrm3	5.15410609098245	1.94212589688034	0.449976205208239	4.31606354825267	1.58836269981624e-05	0.00027633116297396
Ptprq	Ptprq	4.97190459069157	1.93965963594002	0.452043060604228	4.29087360250007	1.77971597093811e-05	0.00030629207609322
Wif1	Wif1	60.044113965291	1.93745145541789	0.299618400080259	6.46639677302496	1.00367333755237e-10	4.49635439718756e-09
Cobl	Cobl	85.4845366768697	1.93553131815644	0.2634047894966	7.34812499748193	2.01006486278329e-13	1.32049261097622e-11
C1qtnf3	C1qtnf3	109.94177743812	1.93475296692813	0.31000871549924	6.24096314135038	4.3488472535177e-10	1.76013344242374e-08
Pag1	Pag1	539.471039977061	1.93099562453214	0.299081167835393	6.45642665670916	1.07204099882732e-10	4.79044513333854e-09
Gal	Gal	39.7294032722163	1.93052046991026	0.442662964664792	4.36115199149799	1.29379450092012e-05	0.000231489288447151
Aff3	Aff3	975.688934600167	1.92787464190166	0.148136711803003	13.0141584650901	1.01656007213265e-38	5.96585220998916e-36
Rgs8	Rgs8	40.5544498587968	1.92036718595051	0.340087977109057	5.64667766933347	1.63578107005336e-08	5.06143436192609e-07
Irf5	Irf5	36.1626059213942	1.91951749060527	0.31226787268289	6.14702202347455	7.89511704999166e-10	3.02835361181161e-08
Slc18a3	Slc18a3	2.53366048496197	1.91908295736981	0.45302137509881	4.23618633215979	2.2734813652217e-05	0.000381208694438983
Elavl3	Elavl3	61.5416851069102	1.91018501113036	0.37521075837702	5.09096546003342	3.5624492284044e-07	8.90915924933067e-06
Sdk1	Sdk1	163.231813080472	1.9046005189488	0.225229672523543	8.45625932679769	2.7609123864832e-17	2.92823032990501e-15
